Ἕρκυνν᾽ Ἐρινὺς Θουρία Ξιφηφόρος	-- u-- -u- u-u-	iambic trimeter (tragic)	
ἄσαρκα μιστύλασα τύμβευσεν φάρῳ,	u-u -u-u --- u-	iambic trimeter (tragic)	
τὸν ὠλενὶτην χόνδρον ἐνδατουμένη.	u -u-- -u -u-u-	iambic trimeter (tragic)	
ὃν δὴ δὶς ἡβήσαντα καὶ βαρὺν πόθον	- - u ---u - u- u-	iambic trimeter (tragic)	
φυγόντα Ναυμέδοντος ἁρπακτήριον	u-u -u-u ---u-	iambic trimeter (tragic)	
ἔστειλ᾽ Ἐρεχθεὺς εἰς Λετριναίους γύας	-- u-- - u--- u-	iambic trimeter (tragic)	
λευρὰν ἀλετρεύσοντα Μόλπιδος πέτραν,	-- u---u -u- u-	iambic trimeter (tragic)	
τοῦ Ζηνὶ δαιτρευθέντος Ὀμβρίῳ δέμας,	- -u ---u -u- u-	iambic trimeter (tragic)	
γαμβροκτόνον ῥαίσοντα πενθεροφθόροις	--u- --u -u-u-	iambic trimeter (tragic)	
βουλαῖς ἀνἀγνοις, ἃς ὁ Καδμίλου γόνος	-- u-- - u -u- u-	iambic trimeter (tragic)	
ἤρτυσε. τὸν δὲ λοῖσθον ἐκπιὼν σκύφον	--u - u -u -u- u-	iambic trimeter (tragic)	
φερωνύμους ἔδυψε Νηρέως τάφους,	u-u- u-u -u- u-	iambic trimeter (tragic)	
πανώλεθρον κηλῖδα θωύξας γένει,	u-u- --u --- u-	iambic trimeter (tragic)	
ὁ τὴν πόδαργον Ψύλλαν ἡνιοστροφῶν	u - u-- -u -u-u-	iambic trimeter (tragic)	
καὶ τὴν ὁπλαῖς Ἅρπινναν Ἁρπυίαις ἴσην.	- - u- --u --- u-	iambic trimeter (tragic)	
τὸν δ᾽αὖ τέταρτον αὐθόμαιμον ὄψεται	- - u-u -u-u -u-	iambic trimeter (tragic)	
κίρκου καταρρακτῆρος, ὅν τε συγγόνων	-- u---u - u -u-	iambic trimeter (tragic)	
τὰ δευτερεῖα τῆς δαϊσφάλτου πάλης	u -u-u - u--- u-	iambic trimeter (tragic)	
λαβόντα κηρύξουσιν. ἐν δὲ δεμνίοις	u-u ---u - u -u-	iambic trimeter (tragic)	
τὸν ἐξ ὀνείρων πέμπτον ἐστροβημένον	u - u-- -u -u-u-	iambic trimeter (tragic)	
εἰδωλοπλάστῳ προσκαταξανεῖ ῥέθει,	--u-- -u-u- u-	iambic trimeter (tragic)	
τὸν μελλόνυμφον εὐνέτην Κυταϊκῆς,	- -u-u -u- u-u-	iambic trimeter (tragic)	
τῆς ξεινοβάκχης, ὅν ποτ᾽ Οἰνώνης φυγάς,	- -u-- - u --- u-	iambic trimeter (tragic)	
μύρμων τὸν ἑξάπεζον ἀνδρώσας στρατόν,	-- u -u-u --- u-	iambic trimeter (tragic)	
Πελασγικὸν Τυφῶνα γεννᾶται πατήρ,	u-u- u-u --- u-	iambic trimeter (tragic)	
ἀφ᾽ ἑπτὰ παίδων φεψάλῳ σποδουμένων	u -u -- -u- u-u-	iambic trimeter (tragic)	
μοῦνον φλέγουσαν ἐξαλύξαντα σποδόν.	-- u-u -u--- u-	iambic trimeter (tragic)	
