τὰν πολυξέναν ἐν ἱερομηνίᾳ Νεμεάδι	- u-u- u uuu-u- uuu-	lyric	
ἵκεο Δωρίδα νᾶσον Αἴγιναν· ὕδατι γὰρ	uuu -uu -u --u uuu -	lyric	
μένοντʼ ἐπʼ Ἀσωπίῳ μελιγαρύων τέκτονες	u- u --u- uu-u- -u-	lyric	
κώμων νεανίαι, σέθεν ὄπα μαιόμενοι.	-- u-u- uu uu -uu-	lyric	
διψῇ δὲ πρᾶγος ἄλλο μὲν ἄλλου·	-- u -u -u u --	lyric	
ἀεθλονικία δὲ μάλιστʼ ἀοιδὰν φιλεῖ,	-u-u- u u- u-- u-	lyric	
στεφάνων ἀρετᾶν τε δεξιωτάταν ὀπαδόν·	uu- uu- u -u-u- u--	lyric	
τᾶς ἀφθονίαν ὄπαζε μήτιος ἀμᾶς ἄπο·	- -uu- u-u -uu -- u-	lyric	
ἄρχε δ᾽οὐρανοῦ πολυνεφέλα κρέοντι, θύγατερ,	-u -u- uuuu- u-u uu-	lyric	
δόκιμον ὕμνον· ἐγὼ δὲ κείνων τέ νιν ὀάροις	uuu -u u- u -- u u uu-	lyric	
λύρᾳ τε κοινάσομαι. χαρίεντα δʼἕξει πόνον	u- u --u- uu-u -- u-	lyric	
χώρας ἄγαλμα, Μυρμιδόνες ἵνα πρότεροι	-- u-u -uuu u- uu-	lyric	
ᾤκησαν, ὧν παλαίφατον ἀγορὰν	--u - u-uu uu-	lyric	
οὐκ ἐλεγχέεσσιν Ἀριστοκλείδας τεὰν	- u-u-u u-u-- u-	lyric	
ἐμίανε κατʼ αἶσαν ἐν περισθενεῖ μαλαχθεὶς	uu-u u -u - u-u- u--	lyric	
παγκρατίου στόλῳ· καματωδέων δὲ πλαγᾶν	-uu- u- uu-u- u --	lyric	
ἄκος ὑγιηρὸν ἐν βαθυπεδίῳ Νεμέᾳτὸ καλλίνικον φέρει.	uu uu-u - uuuu- uu-u -u-- u-	lyric	
